"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1876908225880285264","Wed Jan 08 12:02:01 +0000 2025","0","@TimnasIndonesia Kasih tau Patrick Kluivert... Ga usah jd beban... Ga ada target pildun 2026 adanya 2030 ","1876962561280602209","","TimnasIndonesia","in","Indonesia","0","0","0","https://x.com/J_Gun23/status/1876962561280602209","1738338026106028032","J_Gun23"
"1876962357479682132","Wed Jan 08 12:01:12 +0000 2025","875","Gue gak suka pemecatan STY gue juga gak suka penunjukkan Kluivert but it is what it is keputusan telah dibuat nasi sudah jadi bubur. Untuk saat ini welcome dulu. Selamat datang di Indonesia Patrick Kluivert. Semoga bisa mewujudkan mimpi kami ke Piala Dunia. ..and one https://t.co/SUX5taGFXy","1876962357479682132","https://pbs.twimg.com/media/GgxPUG-bYAAiddR.jpg","","in","Indonesia","12","126","116","https://x.com/utdfocusid/status/1876962357479682132","1345281599605075969","utdfocusid"
"1876962169687814198","Wed Jan 08 12:00:28 +0000 2025","0","Alasan Patrick Kluivert Bawa 2 Sosok Belanda ke Timnas Indonesia https://t.co/oYKMyeh0Xt","1876962169687814198","","","in","Indonesia","0","0","0","https://x.com/MSNindonesia/status/1876962169687814198","262026799","MSNindonesia"
"1876941451541504033","Wed Jan 08 11:59:55 +0000 2025","0","@strawberrymiaw Aseli kaco pake banget panasnya ngejob 3 well di PHM sama phss balik tangsel auto mirip patrick kluivert kulit gue ","1876962032290861310","","strawberrymiaw","in","↙️ GK17 ↘️ ","0","1","0","https://x.com/aL_zuhrie12/status/1876962032290861310","1584071990","aL_zuhrie12"
"1876961835322130532","Wed Jan 08 11:59:08 +0000 2025","0","PSSI resmi menetapkan Patrick Kluivert sebagai pelatih baru timnas Indonesia. Pelatih asal Belanda tersebut dikontrak dua tahun dari 2025 hingga 2027 dengan opsi perpanjangan kontrak. Link: https://t.co/NKZISeF4Wv https://t.co/PMDbOTnlAV","1876961835322130532","https://pbs.twimg.com/media/GgxO005bIAAbUrN.jpg","","in","Bekasi, Indonesia","0","0","0","https://x.com/ElganggaFM/status/1876961835322130532","197317602","ElganggaFM"
"1876961789381951778","Wed Jan 08 11:58:57 +0000 2025","1098","Keresahan @OkiRengga33 soal sosok Patrick Kluivert yang baru aja diumumin sebagai pelatih Timnas Indonesia 🇮🇩. JEBREEETeam setuju? Selengkapnya tonton di program terbaru OKE SIH! hanya di JEBREEETmedia TV! https://t.co/lyExFEXkWe","1876961789381951778","https://pbs.twimg.com/amplify_video_thumb/1876961646910091264/img/6bCqVsm1ZwaDNp2L.jpg","","in","","8","74","192","https://x.com/jebreeetmedia/status/1876961789381951778","1264093518357598208","jebreeetmedia"
"1876961786903027798","Wed Jan 08 11:58:56 +0000 2025","11","PSSI Resmi Tunjuk Patrick Kluivert Beserta Dua Asisten Pelatih Asal Belanda Sebagai Tim Pelatih Baru Timnas https://t.co/NqU0iWSRUH","1876961786903027798","","","in","Bandung","0","3","1","https://x.com/simamaung/status/1876961786903027798","80528320","simamaung"
"1876399334381719808","Wed Jan 08 11:58:43 +0000 2025","0","@inspirasibudget Itu perut masih goyang yaaaa..ni adminnya gw ganti sama Patrick Kluivert jg ni","1876961730913271923","","inspirasibudget","in","Di pelukan kasih Ibu","0","0","0","https://x.com/TyomCruise/status/1876961730913271923","49577530","TyomCruise"
"1876958278002893288","Wed Jan 08 11:58:25 +0000 2025","0","@okezonenews Anggota @DPR_RI kok kayak gak kerjaan yah. Yang kayak ginian kok diurusin. Alasan pemilihan Patrick Kluivert sdh ada kajian dan pertimbangan yg matang. Emangnya Pemangku Jabatan gak ingin PerSepakBolaan Indonesia maju. Sudahlah percayakan saja. Gosah ikut berpolemik lah","1876961654748987750","","okezonenews","in"," Indonesia ","0","0","0","https://x.com/samudera67/status/1876961654748987750","873925362740113410","samudera67"
"1876961398091104736","Wed Jan 08 11:57:24 +0000 2025","0","PSSI telah resmi mengumumkan mantan penggawa tim nasional Belanda Patrick Kluivert sebagai pelatih timnas Indonesia. &lt; #PatrickKluivert #TimnasIndonesia https://t.co/u3erqHPtYU","1876961398091104736","","","in","Jakarta","0","0","1","https://x.com/kompascom/status/1876961398091104736","23343960","kompascom"
"1876961235112976490","Wed Jan 08 11:56:45 +0000 2025","1","Belum lama diumumkan sebagai pelatih timnas Indonesia Patrick Kluivert sudah geser Shin Tae-young di Wikipedia #KluivertOut https://t.co/mKjeqUQY5Y","1876961235112976490","https://pbs.twimg.com/media/GgxOS25aIAAP4Gr.jpg","","in","","0","0","0","https://x.com/tmm_id/status/1876961235112976490","1458466646981738496","tmm_id"
"1876961056179863700","Wed Jan 08 11:56:02 +0000 2025","0","Opt8mis atau Pesimis....Sikap Anda ketika Patrick Kluivert resmi menjadi Pelatih Timnas Sepakbola Indonesia terhadap Prestasi Timnas ke depannya #patrickkluivert #pssi #timnas #ericktohir #pollinginstagram #clickyouropinion https://t.co/fBGmJ0Q6JF","1876961056179863700","","","in","","0","0","0","https://x.com/Click_urOpinion/status/1876961056179863700","1827021450894827520","Click_urOpinion"
"1876960949011095837","Wed Jan 08 11:55:37 +0000 2025","0","Selamat datang Patrick Kluivert🇮🇩 #kluivert #timnas #timnasindonesia #fifa https://t.co/PCFfX0rDyj","1876960949011095837","https://pbs.twimg.com/media/GgxOBebawAAJhj7.jpg","","in","indonesia","0","0","0","https://x.com/prasetiaaadp/status/1876960949011095837","3877677012","prasetiaaadp"
"1876960860914040926","Wed Jan 08 11:55:16 +0000 2025","1","Ini gw yakin setidaknya salah satu dari 2 pelatih lokal yang akan mendampingi Patrick Kluivert orang-orangannya PSSI.","1876960860914040926","","","in","","0","0","0","https://x.com/moreebwlk/status/1876960860914040926","1810139942863171584","moreebwlk"
"1876960844354896080","Wed Jan 08 11:55:12 +0000 2025","0","Resmi Latih Skuad Garuda Patrick Kluivert Dikontrak Hingga 2027 https://t.co/8NxJFcbgBL","1876960844354896080","","","in","Indonesia","0","0","0","https://x.com/rmol_id/status/1876960844354896080","990237626","rmol_id"
"1876960658186440951","Wed Jan 08 11:54:27 +0000 2025","1","PSSI Jadwalkan Debut Patrick Kluivert Bersama Timnas Indonesia #BNetwork https://t.co/rLj9RcbxRc","1876960658186440951","","","in","Jakarta","0","0","1","https://x.com/Beritasatu/status/1876960658186440951","154102750","Beritasatu"
"1876960653052666037","Wed Jan 08 11:54:26 +0000 2025","0","Bakada Patrick Kluivert shi kadai Sai wanda ya ɗauka da messi dan Uwarka?","1876960653052666037","","","in","Kano, Nigeria. Kabuga Quarters","0","0","0","https://x.com/yusufdadinho/status/1876960653052666037","490213311","yusufdadinho"
"1876960569305051545","Wed Jan 08 11:54:06 +0000 2025","0","PELATIH baru timnas Indonesia Patrick Kluivert mengatakan tidak akan terkendala bahasa saat mengarsiteki skuad Garuda nanti https://t.co/4YwN8CmWjh","1876960569305051545","","","in","Jakarta - Indonesia","0","0","0","https://x.com/mediaindonesia/status/1876960569305051545","68930552","mediaindonesia"
"1876960561033777643","Wed Jan 08 11:54:04 +0000 2025","1","UMROH LIBUR LEBARAN 2025 PROGRAM 11 HARI ALFAJR - Tour &amp; Travel ️ Umrah Haji (Plus Khusus &amp; Furoda) Legalitas: PPIU PIHK Resmi Akreditasi A Informasi: (Klik Link di Bio) #haji2025 #ramadan2025 PSSI Erick Thohir Shin Tae-Yong Patrick Kluivert Hasto Timnas Solo Yogya https://t.co/RYG1MPcwtr","1876960561033777643","https://pbs.twimg.com/media/GgxNrZKaQAA_dRn.jpg","","in","Admin 👉 ","0","0","0","https://x.com/umrohalfajr/status/1876960561033777643","1487245345901858821","umrohalfajr"
"1876946978472366215","Wed Jan 08 11:53:16 +0000 2025","0","@ainurohman Kalo kalah babak pertama babak kedua patrick kluivert masuk gantiin el klemer","1876960357647798331","","ainurohman","in","","0","0","0","https://x.com/LalaLisahhhh/status/1876960357647798331","1447553622489767945","LalaLisahhhh"
"1876960330766491871","Wed Jan 08 11:53:09 +0000 2025","0","Saya bantu tanyain ke Grok soal kenapa ada tagar Patrick Kluivert out di X https://t.co/1kPWFyxDaN","1876960330766491871","https://pbs.twimg.com/media/GgxNVzFaIAAlGFx.jpg","","in","Situbondo","0","0","0","https://x.com/AfifFuadS/status/1876960330766491871","787409165593436160","AfifFuadS"
"1876960032102678618","Wed Jan 08 11:51:58 +0000 2025","0","Patrick Kluivert untuk timnas Indonesia","1876960032102678618","","","in","Malang","0","0","0","https://x.com/Agus_Rahadian/status/1876960032102678618","236817351","Agus_Rahadian"
"1876960007461228645","Wed Jan 08 11:51:52 +0000 2025","2","Selamat datang ke indonesia patrick kluivert. Gambar hanya pemanis https://t.co/z8feUm4QYw","1876960007461228645","https://pbs.twimg.com/media/GgxNLhmawAA8qeR.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/konten_recehan/status/1876960007461228645","1871474976915931136","konten_recehan"
"1876959815374619011","Wed Jan 08 11:51:06 +0000 2025","2","Untuk cici Patrick Kluivert Mohon maaf aku cuma bisa dukung kamu sampai sini. Maaf aku ga bisa bertahan sampai ke penghujung karir kamu. Aku rasa 1 detik sudah cukup untuk mengagumi kamu. Tapi sekarang aku memutuskan untuk berhenti dukung kamu lagi. Thanks for everything ","1876959815374619011","","","in","Tasikmalaya, Jawa Barat","0","2","0","https://x.com/Clayshalez/status/1876959815374619011","1228948046358048769","Clayshalez"
"1876927340594311511","Wed Jan 08 11:50:49 +0000 2025","0","@DeadlineDayLive @PSSI Patrick Kluivert Kirim Pesan untuk Shin Tae-yong usai Ditunjuk Latih Timnas Indonesia https://t.co/vH6KgYhQpG","1876959743920537822","","DeadlineDayLive","in","iNews Tower","0","0","0","https://x.com/officialinews_/status/1876959743920537822","132078023","officialinews_"
"1876959729559191554","Wed Jan 08 11:50:46 +0000 2025","1","PSSI resmi mengumumkan Patrick Kluivert sebagai pelatih baru timnas Indonesia https://t.co/0WOrG63VGh","1876959729559191554","","","in","Jakarta - Indonesia","0","0","0","https://x.com/mediaindonesia/status/1876959729559191554","68930552","mediaindonesia"
"1876932247732867072","Wed Jan 08 11:50:34 +0000 2025","2","@FabrizioRomano Selain menggantikan sty sebagai kepala pelatih timnas. Patrick Kluivert juga akan menggantikan sty di iklan luwak white coffe sebagai luwaknya. Ayo gaes dukung terus timnas indonesia menuju piala dunia ","1876959681182154762","","FabrizioRomano","in","bandar lampung","0","1","0","https://x.com/cllamitt/status/1876959681182154762","588957646","cllamitt"
"1876959641566847473","Wed Jan 08 11:50:25 +0000 2025","0","Patrick Kluivert sbg pengganti Shin Tae-yong bg sy ga masalah. Pemilihan pelatih ini sptnya atas rekom pemain naturalisasi. Tugas Kluivert jelas lbh berat krn hrs lebih baik dr pelatih seblmnya. Dng seabrek pengalaman di kancah Eropa Kluivert hrs bs bw timnas lbh maju lagi","1876959641566847473","","","in","","0","0","0","https://x.com/AhMin83/status/1876959641566847473","1551405734436700160","AhMin83"
"1876959611736961534","Wed Jan 08 11:50:18 +0000 2025","32","Selamat datang Pelatih Timnas Indonesia Patrick Kluivert berserta Alex Pastoor dan Denny Landzaat sebagai asisten pelatih. Apa harapan kalian untuk Pelatih baru Timnas Indonesia? #Bolanet #bldhen #TinmasIndonesia #PatrickKluivert https://t.co/6ZZfDOqhEK","1876959611736961534","https://pbs.twimg.com/media/GgxMBBabEAAc-bU.jpg","","in","","1","22","8","https://x.com/Bolanet/status/1876959611736961534","85537477","Bolanet"
"1876959506770354525","Wed Jan 08 11:49:53 +0000 2025","0","PELATIH baru Timnas Indonesia Patrick Kluivert mengungkapkan tekad besarnya untuk membawa Timnas Garuda lolos ke Piala Dunia 2026 meskipun harus menghadapi grup neraka yang diisi tim-tim kuat. https://t.co/8C2GowddRm","1876959506770354525","","","in","Jakarta - Indonesia","0","0","0","https://x.com/mediaindonesia/status/1876959506770354525","68930552","mediaindonesia"
"1876959490811273479","Wed Jan 08 11:49:49 +0000 2025","0","Sejarah baru untuk sepak bola Indonesia! 🇮🇩 PSSI resmi mengumumkan Patrick Kluivert sebagai pelatih baru Timnas Indonesia! Dengan pengalaman luar biasa dan visi yang segar Kluivert siap membawa Garuda terbang lebih tinggi! Selamat datang @patrickkluivert9! 🇮🇩 https://t.co/cAg1DtPtgd","1876959490811273479","https://pbs.twimg.com/media/GgxMtJiakAABOnU.jpg","","in","","0","1","0","https://x.com/kvisiontv/status/1876959490811273479","1968709670","kvisiontv"
"1876959419319386152","Wed Jan 08 11:49:32 +0000 2025","0","PSSI resmi mengumumkan Patrick Kluivert sebagai pelatih baru Timnas Indonesia! Selamat datang Patrick Kluivert! Ayo buat Garuda Mendunia 🇮🇩 Rumahnya Gila Bola MNC Vision Jawabannya! MNC Vision Pay TV Keluarga Indonesia! #MNCVision #PayTVKeluargaIndonesia https://t.co/0EkGgpSjlT","1876959419319386152","https://pbs.twimg.com/media/GgxMo-jbEAAW-dd.jpg","","in","Indonesia","0","1","0","https://x.com/MNCVisionID/status/1876959419319386152","109224778","MNCVisionID"
"1876959128871919876","Wed Jan 08 11:48:23 +0000 2025","0","Patrick Kluivert nanti gak mau TC di batam aja? Dekat sg soalnya.","1876959128871919876","","","in","","0","0","0","https://x.com/twitforfun1234/status/1876959128871919876","1823459245192589312","twitforfun1234"
"1876959113759903745","Wed Jan 08 11:48:19 +0000 2025","1","Patrick Kluivert Resmi Jadi Pelatih Era Baru Timnas Indonesia Dimulai https://t.co/88KFztdyII #BeritaSonora via @kompascom","1876959113759903745","","","in","Jakarta Barat, DKI Jakarta","0","0","0","https://x.com/SonoraFM92/status/1876959113759903745","180696019","SonoraFM92"
"1876959042414821562","Wed Jan 08 11:48:02 +0000 2025","0","PELATIH baru Timnas Indonesia Patrick Kluivert disebut hanya memiliki sedikit pengalaman sebagai pelatih. https://t.co/2d203wZzoA","1876959042414821562","","","in","Jakarta - Indonesia","0","0","0","https://x.com/mediaindonesia/status/1876959042414821562","68930552","mediaindonesia"
"1876959030825930844","Wed Jan 08 11:47:59 +0000 2025","0","Patrick Kluivert Kirim Pesan untuk Shin Tae-yong usai Ditunjuk Latih Timnas Indonesia https://t.co/vH6KgYhQpG","1876959030825930844","","","in","iNews Tower","0","0","0","https://x.com/officialinews_/status/1876959030825930844","132078023","officialinews_"
"1876958897367323109","Wed Jan 08 11:47:27 +0000 2025","0","Kabar Patrick Kluivert yang akan jadi pelatih Timnas Indonesia dapat respons dari bek muda berbakat Elkan Baggott. Pemain Ipswich Town tersebut terpantau menyukai unggahan akun Instagram @risingballers yang menginformasikan tentang penunjukan Kluivert. https://t.co/RwzjuKyZof","1876958897367323109","","","in","Jakarta, Indonesia","0","0","0","https://x.com/nawabinekanews/status/1876958897367323109","1762043186598604800","nawabinekanews"
"1876946978472366215","Wed Jan 08 11:46:05 +0000 2025","0","@ainurohman Setuju pokoknya gamau proses2an dan adaptasi kalah lawan australia patrick kluivert langsung pecat. Exco-exco mafia juga langsung out ajalah ajg @PSSI #PSSIMafia","1876958549625929742","","ainurohman","in","","0","0","0","https://x.com/kkuromi96/status/1876958549625929742","1838776183401648128","kkuromi96"
"1876958363315015720","Wed Jan 08 11:45:20 +0000 2025","0","kocak bet warga indo ya walopun Patrick Kluivert track recordnya ga terlalu wah tp pildun udah didepan mata cik doakan aja yg terbaik buat indo","1876958363315015720","","","in","","0","1","0","https://x.com/tchhmendoukse/status/1876958363315015720","1249029624975069185","tchhmendoukse"
"1876958341542351111","Wed Jan 08 11:45:15 +0000 2025","0","Resmi Tukangi Timnas Indonesia Patrick Kluivert Dikontrak 2 Tahun https://t.co/0rn7vhyXxT https://t.co/XbAykjyFUY","1876958341542351111","https://pbs.twimg.com/media/GgxLqkbWMAA8v-U.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/Harian_Jogja/status/1876958341542351111","118371948","Harian_Jogja"
"1876958278002893288","Wed Jan 08 11:45:00 +0000 2025","0","Komisi X DPR Angkat Bicara soal Ditunjuknya Patrick Kluivert Jadi Pelatih Timnas Indonesia https://t.co/ZiPp5rNt3v","1876958278002893288","","","in","Jakarta","0","1","0","https://x.com/okezonenews/status/1876958278002893288","47274731","okezonenews"
"1876938997454209172","Wed Jan 08 11:44:15 +0000 2025","0","@pangeransiahaan @PPSM_MGL Nah bagus ini untuk jadi anak didik Patrick Kluivert","1876958089749897456","","pangeransiahaan","in","Palembang","0","0","0","https://x.com/affandi8/status/1876958089749897456","249493867","affandi8"
"1876958029062521290","Wed Jan 08 11:44:00 +0000 2025","0","ADAKAH PENGGEMAR PATRICK KLUIVERT DI INDONESIA?","1876958029062521290","","","in","","0","0","0","https://x.com/your_boba28/status/1876958029062521290","1538554192763432961","your_boba28"
"1876958000457343073","Wed Jan 08 11:43:54 +0000 2025","0","Fix ganti posisi Shin Tae-yong Timnas Indonesia beri ucapan selamat datang untuk Patrick Kluivert! #GarudaTV #Laporan8 #viral #timnasindonesia #Timnas https://t.co/gAdFEz0Gfw","1876958000457343073","https://pbs.twimg.com/ext_tw_video_thumb/1876957888234860544/pu/img/7-ZrqyKkcXwltMiM.jpg","","in","Indonesia","0","0","0","https://x.com/garudatvnews/status/1876958000457343073","502140136","garudatvnews"
"1876957683858694608","Wed Jan 08 11:42:38 +0000 2025","0","Patrick Kluivert Dikabarkan Boyong 2 Asisten Pelatih untuk Timnas Indonesia #BNetwork https://t.co/GqaWcFhsT3","1876957683858694608","","","in","Jakarta","0","0","0","https://x.com/Beritasatu/status/1876957683858694608","154102750","Beritasatu"
"1876957588719653267","Wed Jan 08 11:42:15 +0000 2025","0","Seiring dengan peresmiannya sebagai pelatih Timnas Indonesia Patrick Kluivert menyampaikan terima kasih kepada Shin Tae-yong. PSSI telah resmi mengumumkan Kluivert menjadi pelatih Timnas Indonesia sebagaimana pengumuman yang dirilis pada Rabu (8/1/2025) ini. Eks striker https://t.co/TnqE4khMuS","1876957588719653267","https://pbs.twimg.com/media/GgxK-a0bQAAtTK-.jpg","","in","Pulo Gadung, Indonesia","0","0","0","https://x.com/tvOneNews/status/1876957588719653267","55507370","tvOneNews"
"1876957470297379023","Wed Jan 08 11:41:47 +0000 2025","0","Resmi: Patrick Kluivert Pelatih Timnas Indonesia Selengkapnya &gt;&gt;&gt; https://t.co/D6AvxK8vMG https://t.co/ZzQhDXyvBr","1876957470297379023","","","in","Indonesia","0","0","0","https://x.com/newscast_id/status/1876957470297379023","1415167629732446208","newscast_id"
"1876957168009650438","Wed Jan 08 11:40:35 +0000 2025","3","Asisten Pelatih Timnas Garuda yg baru yaitu Denny Landzaat ternyata Punya Riwayat sbg Pendukung Ormas Terlarang RMS ( Republik Maluku Selatan) krn memiliki Darah Maluku Indonesia. Pernah Mengkritik Presiden ke 6 SBY tgl 21 November 2010 Patrick Kluivert Alex Pastoor Shin Tae Yong","1876957168009650438","","","in","Pulau Nusakambangan Cilacap","0","0","1","https://x.com/Kayakuwek2/status/1876957168009650438","1554270233732362241","Kayakuwek2"
"1876948892261962213","Wed Jan 08 11:40:17 +0000 2025","1","Asisten Pelatih Timnas Garuda yg baru yaitu Denny Landzaat ternyata Punya Riwayat sbg Pendukung Ormas Terlarang RMS ( Republik Maluku Selatan) krn memiliki Darah Maluku Indonesia. Pernah Mengkritik Presiden ke 6 SBY tgl 21 November 2010 Patrick Kluivert Alex Pastoor Shin Tae Yong","1876957091417514227","","Kayakuwek2","in","Pulau Nusakambangan Cilacap","0","0","0","https://x.com/Kayakuwek2/status/1876957091417514227","1554270233732362241","Kayakuwek2"
"1876957012107415807","Wed Jan 08 11:39:58 +0000 2025","14","Jejak Denny Landzaat Asisten Pelatih Timnas Indonesia: Jahit Bendera RMS di Sepatu Tolak Ketemu Presiden SBY Patrick Kluivert Shin Tae Yong PSSI Erick Thohir Elkan Baggot https://t.co/XuBkgHNeye","1876957012107415807","https://pbs.twimg.com/media/GgxKdJzasAAsPlb.jpg","","in","Pulau Nusakambangan Cilacap","2","3","4","https://x.com/Kayakuwek2/status/1876957012107415807","1554270233732362241","Kayakuwek2"
"1876955511372857718","Wed Jan 08 11:39:29 +0000 2025","19","Landzaat sendiri baru dua kali dipercaya sebagai pelatih kepala yakni saat menangani AZ Alkmaar U-15 dan U-17 pada 2016/17. Akankah duet asisten ini bisa membantu kinerja Patrick Kluivert menukangi Timnas Indonesia jadi lebih maksimal? 🇮🇩 https://t.co/yP8tJWQl9t","1876956889126199369","https://pbs.twimg.com/media/GgxKVymbwAAr4O-.jpg","FandomID_","in","Sleman, DIY","0","1","2","https://x.com/FandomID_/status/1876956889126199369","1175357460468490251","FandomID_"
"1876949215705719108","Wed Jan 08 11:39:05 +0000 2025","0","@8undvierzig @CoachJustinL yupp sekarang yg kita omongin udah cuman hasil gaada kata proses. Patrick Kluivert udah dapet pemain yang real jadi semua","1876956789142438237","","8undvierzig","in","Isahaya-shi, Nagasaki","0","1","0","https://x.com/dhikaa_f/status/1876956789142438237","1432012101426442248","dhikaa_f"
"1876956643222573528","Wed Jan 08 11:38:30 +0000 2025","0","Jingan beneran patrick kluivert","1876956643222573528","","","in","","0","0","0","https://x.com/opangharussabar/status/1876956643222573528","220947087","opangharussabar"
"1876956596971962403","Wed Jan 08 11:38:19 +0000 2025","10","Orang yang ngetawain &amp; ngejokes tentang Patrick Kluivert mungkin dia belum ketemu langsung. Sebaik dan sehumble itu dia sama orang baru salah satunya gw. Gw yg awalnya ga kenal sekarang malah jadi temen. Semua yang udah ketemu dia juga pasti setuju sama pendapat gw ","1876956596971962403","","","in","21+","0","4","1","https://x.com/fundameeental/status/1876956596971962403","3004857506","fundameeental"
"1876956579414622515","Wed Jan 08 11:38:15 +0000 2025","0","PSSI Umumkan Patrick Kluivert Sebagai Pelatih Baru Timnas Indonesia #BNetwork https://t.co/hNJbfE7aOX","1876956579414622515","","","in","Jakarta","0","1","1","https://x.com/Beritasatu/status/1876956579414622515","154102750","Beritasatu"
"1876932579867476216","Wed Jan 08 11:37:17 +0000 2025","1","@unmagnetism Kita lihat apakah Patrick Kluivert dejavu waktu jadi pelatih Timnas Curacao..saat nanti lawan Bahrain dan Australia...??? Harap PSSI konsisten dgn target Pildun 2026.. Lolos ke babak berikut nya... Jgn bicara Pildun 2030.. Proses cerita kemarin bukan sekarang","1876956336597946810","","unmagnetism","in","","0","0","0","https://x.com/danielza333/status/1876956336597946810","1663335421865259011","danielza333"
"1876956293153304847","Wed Jan 08 11:37:07 +0000 2025","3"," Elkan Baggott terpantau menyukai postingan terbaru Timnas Indonesia yang berisi selamat datang Patrick Kluivert. Elkan Baggott is back? https://t.co/dCYA9sOVjR","1876956293153304847","https://pbs.twimg.com/media/GgxJy8FaAAAgZrR.jpg","","in","","0","0","2","https://x.com/supercoong/status/1876956293153304847","1851550961829130240","supercoong"
"1876956272945184860","Wed Jan 08 11:37:02 +0000 2025","0","Erick Thohir Jumpa Patrick Kluivert Sejak Piala Asia 2024 Qatar 8 Januar... https://t.co/SCFZkUvjRE lewat @YouTube","1876956272945184860","","","in","Kota Batam, Kepulauan Riau","0","0","0","https://x.com/DedySuwadha/status/1876956272945184860","256650697","DedySuwadha"
"1876899237977616480","Wed Jan 08 11:36:54 +0000 2025","3","@idextratime Kn udh saya spoiler sejak Asian Cup di Qatar Bulan Oktober dan terakhir tgl 25 Desember.. Erick Thohir bertemu dengan Patrick waktu di qatar belum ada rencana serius nah dibulan Oktober baru mulai ada keseriusan dari PSSI dengan Patrick Kluivert... (Ordal) https://t.co/73b6ozPj3M","1876956239126483429","https://pbs.twimg.com/media/GgxJwJCboAAeezp.jpg","idextratime","in","","0","0","1","https://x.com/nrvnn00/status/1876956239126483429","1222835816587595776","nrvnn00"
"1876946978472366215","Wed Jan 08 11:36:40 +0000 2025","19","@Taeric12Eric @ainurohman pelatih sejelek STY aja bisa imbang kok masa pelatih sarat pengalaman seperti Patrick Kluivert sampe kalah. Apalagi pemainnya lebih bagus kan daripada saat masih sama STY. masalah bahasa udah bukan kendala lagi kurang apalagi coba?","1876956179873644820","","Taeric12Eric","in","Bantul, Indonesia","0","0","2","https://x.com/anggaimaginer/status/1876956179873644820","210322586","anggaimaginer"
"1876956088039342523","Wed Jan 08 11:36:18 +0000 2025","0","Selamat Bergabung Coach Patrick Kluivert. semoga mimpi rakyat Indonesia bisa masuk Piala Dunia tercapai berkat racikan taktik mu let's Go!! World Cup 2026 #PatrickKluivert #KitaGaruda ","1876956088039342523","","","in","🇲🇨 INDONESIA","0","0","0","https://x.com/DDwi215/status/1876956088039342523","1187268278667755521","DDwi215"
"1876927976132255824","Wed Jan 08 11:35:56 +0000 2025","2","@id_lgk Gue agak calm down setelah dengar komentator ESPN NL yg mengatakan secara rahasia Alex Pastoor itu sebenernya Head Coach nya Timnas Indonesia Patrick Kluivert itu sbg Public Relation nya. https://t.co/qigFKN7MOw","1876955998558024016","","id_lgk","in","📍neither here nor there","0","0","0","https://x.com/GunawanSerafine/status/1876955998558024016","1286119595372249088","GunawanSerafine"
"1876955867934867475","Wed Jan 08 11:35:25 +0000 2025","0","Resmi: Patrick Kluivert Pelatih Timnas Indonesia Selengkapnya &gt;&gt;&gt; https://t.co/pvYKYw2eBW https://t.co/Am2Sd8DVrU","1876955867934867475","","","in","Jakarta Capital Region","0","0","0","https://x.com/otonomicoid/status/1876955867934867475","753824742491074561","otonomicoid"
"1876955748749479992","Wed Jan 08 11:34:57 +0000 2025","0","Selamat datang Patrick Kluivert semoga bisa membawa timnas semakin baik lagi Kami yakin kau bisa memberikan hasil terbaik sesuai keinginan fans timnas Abaikan komen2 negatif tentang dirimu dan gilaa aja org yg buat tagar #KluivertOut padahal belum juga mulai https://t.co/nOZ6a4fEhN","1876955748749479992","https://pbs.twimg.com/media/GgxJTlDaYAAmmQz.jpg","","in","","0","0","0","https://x.com/enyeereneste/status/1876955748749479992","1229422080887640064","enyeereneste"
"1876875859350392980","Wed Jan 08 11:34:15 +0000 2025","3","@jebreeetmedia Minim taktik dan komunikasih pernyataan dr pssi sehingga STY di pecat. Sekarang pelatih (Patrick Kluivert) Mantan pemain ajax milan barca dan lahir di Belanda. Pengalaman ada pemain top dan juga kumunikasih lancar karna dr Belanda.. STY udah bawa ke posisi 3. Harus ke #pildun","1876955572630626573","","jebreeetmedia","in","","0","0","0","https://x.com/tertoki188/status/1876955572630626573","1738307899829760000","tertoki188"
"1876955511372857718","Wed Jan 08 11:34:00 +0000 2025","653","Patrick Kluivert sudah resmi jadi pelatih Timnas Indonesia yang baru. Ia dikabarkan akan membawa dua asisten pelatihnya Alex Pastoor dan Denny Landzat. Seperti apa kiprah kedua orang tersebut di dunia kepelatihan? 🇮🇩🇮🇩🇮🇩 Sebuah utas~ https://t.co/dSN3Hq584q","1876955511372857718","https://pbs.twimg.com/media/GgxJFgfbIAArAR2.jpg","","in","Sleman, DIY","0","14","46","https://x.com/FandomID_/status/1876955511372857718","1175357460468490251","FandomID_"
"1876946978472366215","Wed Jan 08 11:33:48 +0000 2025","21","@Ebhi_gooner @ainurohman STY aja yang pelatih jelek bisa imbang masa pelatih hebat sarat pengalaman seperti Patrick Kluivert kalah apalagi komposisi pemainnya juga tambah bagus kan?","1876955459032146120","","Ebhi_gooner","in","Bantul, Indonesia","0","2","1","https://x.com/anggaimaginer/status/1876955459032146120","210322586","anggaimaginer"
"1876955427172200470","Wed Jan 08 11:33:40 +0000 2025","0","Patrick Kluivert resmi menjadi Pelatih Timnas Indonesia: Harapan baru Timnas Indonesia https://t.co/HgFoEPM1wU","1876955427172200470","","","in","Tegal, Jawa Tengah","0","0","0","https://x.com/elshinta_tegal/status/1876955427172200470","1006054070077964289","elshinta_tegal"
